Call_ID,Timestamp,City,State,Latitude,Longitude,Emergency_Type,Priority,Response_Time(min),Resolved
1125071,2023-02-05 20:46:07,Chennai,Tamil Nadu,13.36095,80.14699,Eve Teasing,Low,27,No
1125072,2023-03-16 00:22:02,Prayagraj,Uttar Pradesh,25.248675,81.571888,Chain Snatching,Low,5,Yes
1125073,2025-03-28 05:57:15,Mumbai,Maharashtra,19.108617,72.936666,Domestic Abuse,High,47,No
1125074,2023-07-08 08:20:32,Patna,Bihar,25.501238,85.372549,Eve Teasing,High,49,No
1125075,2023-07-14 18:33:04,Kolkata,West Bengal,22.731001,88.300787,Kidnapping,Medium,36,Yes
1125076,2025-09-06 06:30:24,Srinagar,Jammu & Kashmir,33.956432,74.5604,Fire,Low,33,No
1125077,2024-01-27 23:29:47,Jaipur,Rajasthan,26.972774,75.878396,Medical Emergency,High,42,No
1125078,2023-02-04 14:36:11,Kolkata,West Bengal,22.283383,88.222887,Kidnapping,Medium,35,No
1125079,2024-06-26 22:28:28,Bangalore,Karnataka,13.063118,77.684941,Domestic Abuse,Medium,59,No
1125080,2024-06-20 21:08:03,Guwahati,Assam,26.23036,91.883516,Eve Teasing,Medium,32,Yes
1125081,2024-08-19 17:31:22,Mumbai,Maharashtra,18.777843,72.76164,Robbery,High,44,No
1125082,2024-10-25 02:40:59,Delhi,Delhi,28.509211,77.237307,Eve Teasing,Low,30,Yes
1125083,2025-06-03 03:53:40,Srinagar,Jammu & Kashmir,34.002658,74.605407,Theft,Low,49,Yes
1125084,2023-10-10 18:38:36,Lucknow,Uttar Pradesh,26.694004,80.75755,Domestic Abuse,Medium,57,Yes
1125085,2023-10-31 06:24:15,Guwahati,Assam,26.169726,91.551634,Medical Emergency,Medium,33,No
1125086,2025-05-07 18:10:36,Srinagar,Jammu & Kashmir,34.284039,75.00223,Eve Teasing,High,39,No
1125087,2023-12-27 17:52:17,Lucknow,Uttar Pradesh,26.923112,80.852205,Kidnapping,Low,53,No
1125088,2024-08-10 14:18:18,Delhi,Delhi,28.751221,77.286128,Theft,High,7,No
1125089,2024-07-23 15:17:53,Chennai,Tamil Nadu,13.301066,79.994152,Robbery,Medium,20,Yes
1125090,2023-07-12 00:37:40,Mumbai,Maharashtra,19.146151,73.136713,Theft,Low,60,No
1125091,2023-12-18 02:16:11,Chennai,Tamil Nadu,12.933864,80.399848,Medical Emergency,High,5,No
1125092,2023-09-07 01:14:09,Srinagar,Jammu & Kashmir,34.066455,74.635312,Domestic Abuse,Low,7,No
1125093,2023-04-24 16:48:58,Guwahati,Assam,26.365062,91.866419,Medical Emergency,Low,17,No
1125094,2024-03-09 21:17:58,Lucknow,Uttar Pradesh,26.75028,80.895246,Kidnapping,High,26,No
1125095,2025-03-29 06:17:11,Delhi,Delhi,28.719788,77.269916,Eve Teasing,High,32,No
1125096,2024-09-07 08:30:16,Patna,Bihar,25.751435,85.22512,Robbery,Medium,11,Yes
1125097,2023-07-12 01:37:43,Hyderabad,Telangana,17.320899,78.301247,Kidnapping,High,2,Yes
1125098,2023-04-24 03:34:49,Lucknow,Uttar Pradesh,26.560119,80.693618,Chain Snatching,Medium,47,No
1125099,2025-11-03 20:59:50,Srinagar,Jammu & Kashmir,34.180047,74.828981,Eve Teasing,Medium,10,Yes
1125100,2023-11-27 04:28:56,Mumbai,Maharashtra,19.335178,73.167062,Medical Emergency,Low,50,No
1125101,2024-06-10 08:24:34,Mumbai,Maharashtra,18.996489,72.999758,Chain Snatching,High,55,Yes
1125102,2024-06-04 20:18:17,Srinagar,Jammu & Kashmir,34.334806,74.948517,Domestic Abuse,Low,31,Yes
1125103,2023-01-09 06:32:21,Jaipur,Rajasthan,26.966764,75.65938,Chain Snatching,Low,23,Yes
1125104,2024-01-30 05:44:56,Mumbai,Maharashtra,19.046325,73.023845,Medical Emergency,Low,56,Yes
1125105,2024-09-20 18:03:03,Patna,Bihar,25.713405,85.429088,Domestic Abuse,High,8,Yes
1125106,2023-02-13 23:35:54,Kolkata,West Bengal,22.332955,88.294813,Fire,Low,45,Yes
1125107,2024-09-28 03:43:44,Delhi,Delhi,28.543753,77.494942,Fire,Low,28,Yes
1125108,2025-09-04 10:29:32,Hyderabad,Telangana,17.190563,78.640527,Road Accident,High,6,No
1125109,2023-11-28 23:40:37,Hyderabad,Telangana,17.38022,78.513415,Kidnapping,Low,2,Yes
1125110,2023-11-19 23:26:17,Prayagraj,Uttar Pradesh,25.26878,81.76778,Chain Snatching,High,7,No
1125111,2025-11-11 21:49:31,Patna,Bihar,25.695179,85.072002,Robbery,High,5,Yes
1125112,2024-04-17 22:25:27,Lucknow,Uttar Pradesh,26.980979,81.184252,Kidnapping,High,56,Yes
1125113,2024-04-08 08:42:37,Prayagraj,Uttar Pradesh,25.469071,81.935566,Theft,Low,51,Yes
1125114,2025-08-09 15:08:51,Prayagraj,Uttar Pradesh,25.616578,81.645293,Medical Emergency,High,37,Yes
1125115,2025-09-04 02:22:02,Patna,Bihar,25.880711,84.971352,Kidnapping,Low,27,No
1125116,2023-01-12 01:41:46,Prayagraj,Uttar Pradesh,25.168691,81.882908,Road Accident,High,8,Yes
1125117,2024-09-10 13:23:49,Chennai,Tamil Nadu,13.196973,80.240952,Fire,Low,21,No
1125118,2024-11-07 23:13:38,Chennai,Tamil Nadu,13.123084,80.386525,Eve Teasing,Low,35,Yes
1125119,2024-09-10 22:51:25,Delhi,Delhi,28.634064,76.973268,Chain Snatching,Medium,27,No
1125120,2025-01-11 16:12:56,Kolkata,West Bengal,22.31674,88.317856,Domestic Abuse,Low,52,Yes
1125121,2024-11-19 00:27:17,Prayagraj,Uttar Pradesh,25.374581,81.728867,Eve Teasing,Low,31,Yes
1125122,2025-11-23 07:11:50,Patna,Bihar,25.8606,85.277668,Domestic Abuse,Medium,7,No
1125123,2024-08-20 04:50:21,Guwahati,Assam,25.909424,91.793644,Eve Teasing,Medium,21,No
1125124,2023-05-05 23:31:58,Chennai,Tamil Nadu,13.011897,80.418636,Domestic Abuse,Medium,22,Yes
1125125,2024-01-03 15:57:54,Mumbai,Maharashtra,18.790148,73.126511,Kidnapping,Medium,4,Yes
1125126,2025-10-29 19:34:41,Chennai,Tamil Nadu,13.31202,80.212641,Kidnapping,Medium,60,No
1125127,2024-09-06 18:29:16,Prayagraj,Uttar Pradesh,25.573645,81.723747,Kidnapping,Medium,46,No
1125128,2023-03-15 02:18:47,Srinagar,Jammu & Kashmir,33.929952,74.751435,Eve Teasing,Medium,55,Yes
1125129,2024-06-14 12:08:45,Kolkata,West Bengal,22.488968,88.604705,Theft,Low,42,Yes
1125130,2023-12-16 04:34:41,Chennai,Tamil Nadu,12.948112,80.170467,Chain Snatching,Low,49,No
1125131,2025-01-04 13:17:09,Bangalore,Karnataka,12.780308,77.340179,Theft,Low,43,Yes
1125132,2023-07-12 16:41:20,Prayagraj,Uttar Pradesh,25.47867,81.942273,Fire,Low,41,No
1125133,2023-05-11 10:31:33,Lucknow,Uttar Pradesh,27.044113,80.706171,Fire,Low,57,No
1125134,2023-11-22 13:33:19,Prayagraj,Uttar Pradesh,25.657738,81.869908,Eve Teasing,High,36,No
1125135,2025-01-25 09:20:02,Bangalore,Karnataka,12.760196,77.414343,Medical Emergency,Low,39,Yes
1125136,2023-05-12 17:56:03,Chennai,Tamil Nadu,13.078664,80.021047,Eve Teasing,High,53,Yes
1125137,2024-04-30 02:35:41,Patna,Bihar,25.448475,85.268435,Road Accident,Low,39,No
1125138,2025-08-05 19:07:41,Jaipur,Rajasthan,27.032452,75.604485,Robbery,High,12,Yes
1125139,2023-08-06 00:01:15,Jaipur,Rajasthan,27.179681,76.009415,Medical Emergency,Medium,44,No
1125140,2025-05-17 00:36:29,Hyderabad,Telangana,17.589122,78.501961,Kidnapping,Low,57,Yes
1125141,2025-11-10 06:32:14,Kolkata,West Bengal,22.446242,88.205533,Medical Emergency,High,36,Yes
1125142,2023-03-29 06:01:33,Chennai,Tamil Nadu,13.049733,80.245845,Theft,Medium,36,No
1125143,2025-03-13 08:47:14,Lucknow,Uttar Pradesh,27.071889,81.071676,Domestic Abuse,High,4,Yes
1125144,2024-05-08 19:22:11,Kolkata,West Bengal,22.487351,88.410263,Domestic Abuse,High,10,No
1125145,2025-07-29 23:50:07,Hyderabad,Telangana,17.473632,78.686394,Road Accident,Medium,58,Yes
1125146,2025-11-17 12:23:06,Hyderabad,Telangana,17.405345,78.627202,Robbery,High,33,Yes
1125147,2024-03-06 03:42:00,Delhi,Delhi,28.759167,77.060482,Kidnapping,High,38,No
1125148,2025-10-14 02:53:44,Hyderabad,Telangana,17.275645,78.232468,Medical Emergency,High,30,No
1125149,2025-07-11 01:44:00,Prayagraj,Uttar Pradesh,25.670459,82.061741,Chain Snatching,Low,21,No
1125150,2025-04-03 05:43:57,Chennai,Tamil Nadu,13.326097,80.27051,Theft,High,23,No
1125151,2025-10-13 14:55:52,Prayagraj,Uttar Pradesh,25.454041,82.068396,Eve Teasing,Medium,28,No
1125152,2023-04-05 13:31:12,Patna,Bihar,25.863804,84.86959,Chain Snatching,Low,36,Yes
1125153,2025-12-22 13:21:14,Chennai,Tamil Nadu,13.207952,80.446215,Eve Teasing,Medium,3,Yes
1125154,2024-07-13 11:18:19,Delhi,Delhi,28.629281,77.280407,Road Accident,High,50,No
1125155,2025-03-14 16:54:01,Srinagar,Jammu & Kashmir,34.18551,74.823949,Fire,High,20,No
1125156,2024-11-15 18:52:21,Prayagraj,Uttar Pradesh,25.45215,81.773712,Chain Snatching,High,60,No
1125157,2024-10-31 20:02:56,Chennai,Tamil Nadu,13.14129,80.296131,Road Accident,Low,41,Yes
1125158,2023-11-14 02:40:10,Patna,Bihar,25.622878,85.398816,Kidnapping,Low,51,No
1125159,2025-02-12 08:38:01,Guwahati,Assam,26.348505,91.909034,Domestic Abuse,Medium,44,No
1125160,2025-04-09 21:13:06,Guwahati,Assam,26.068833,91.846792,Theft,High,6,No
1125161,2024-02-01 02:16:02,Srinagar,Jammu & Kashmir,33.872844,74.660599,Medical Emergency,Medium,38,No
1125162,2023-07-21 18:05:32,Prayagraj,Uttar Pradesh,25.242813,81.546752,Eve Teasing,High,34,Yes
1125163,2025-07-12 05:38:36,Hyderabad,Telangana,17.245283,78.614629,Fire,Medium,14,Yes
1125164,2025-09-08 23:13:40,Mumbai,Maharashtra,18.933947,72.962397,Road Accident,Medium,54,Yes
1125165,2023-04-08 15:33:17,Srinagar,Jammu & Kashmir,33.912067,74.717295,Chain Snatching,Medium,10,No
1125166,2025-11-16 20:59:46,Bangalore,Karnataka,12.72441,77.580122,Eve Teasing,Low,2,Yes
1125167,2025-09-06 10:03:33,Chennai,Tamil Nadu,13.20861,79.973804,Theft,Medium,31,Yes
1125168,2025-11-23 04:54:20,Lucknow,Uttar Pradesh,27.01083,80.773121,Chain Snatching,High,28,Yes
1125169,2024-10-16 01:35:11,Mumbai,Maharashtra,18.995254,73.149069,Medical Emergency,High,4,No
1125170,2023-12-31 14:41:35,Srinagar,Jammu & Kashmir,33.982314,74.616142,Kidnapping,Medium,38,Yes
1125171,2025-06-24 00:53:23,Jaipur,Rajasthan,26.977577,75.554982,Medical Emergency,Low,39,Yes
1125172,2024-06-05 16:57:07,Srinagar,Jammu & Kashmir,33.833805,74.650891,Kidnapping,Low,37,No
1125173,2025-09-10 19:33:59,Bangalore,Karnataka,12.708529,77.626704,Robbery,Medium,16,No
1125174,2025-10-30 11:14:53,Jaipur,Rajasthan,27.127849,75.565938,Medical Emergency,Low,30,Yes
1125175,2025-12-05 06:03:29,Patna,Bihar,25.301806,85.178388,Road Accident,High,42,Yes
1125176,2025-09-23 06:09:48,Chennai,Tamil Nadu,12.997821,80.035225,Domestic Abuse,Low,17,Yes
1125177,2024-01-29 06:45:08,Lucknow,Uttar Pradesh,27.002352,81.211822,Fire,Low,24,Yes
1125178,2025-12-23 09:03:02,Kolkata,West Bengal,22.586005,88.508725,Medical Emergency,Medium,20,Yes
1125179,2024-05-04 15:03:55,Jaipur,Rajasthan,26.720529,76.040504,Fire,Low,8,Yes
1125180,2025-09-16 00:00:39,Srinagar,Jammu & Kashmir,33.884952,74.98618,Theft,High,12,No
1125181,2023-10-24 17:10:30,Srinagar,Jammu & Kashmir,34.096314,74.864398,Robbery,Low,39,No
1125182,2025-03-11 04:27:41,Jaipur,Rajasthan,27.10268,75.963631,Robbery,High,41,Yes
1125183,2023-06-23 18:48:50,Lucknow,Uttar Pradesh,27.12006,80.759438,Chain Snatching,High,13,No
1125184,2025-11-05 06:52:46,Srinagar,Jammu & Kashmir,33.928096,74.588496,Domestic Abuse,High,52,No
1125185,2025-05-03 08:05:29,Hyderabad,Telangana,17.626553,78.545505,Fire,High,8,Yes
1125186,2023-07-21 04:04:41,Chennai,Tamil Nadu,13.156532,80.338806,Theft,Medium,1,No
1125187,2024-06-05 16:27:21,Lucknow,Uttar Pradesh,26.676075,81.096201,Road Accident,High,31,Yes
1125188,2025-02-11 15:36:47,Hyderabad,Telangana,17.562721,78.25148,Road Accident,High,3,Yes
1125189,2024-08-31 23:32:07,Hyderabad,Telangana,17.648018,78.314681,Kidnapping,High,58,No
1125190,2024-01-16 21:26:54,Prayagraj,Uttar Pradesh,25.529893,81.926209,Chain Snatching,High,24,Yes
1125191,2023-05-21 07:12:12,Lucknow,Uttar Pradesh,27.064199,80.64874,Chain Snatching,High,31,No
1125192,2024-07-01 20:42:46,Bangalore,Karnataka,12.734245,77.594809,Robbery,Low,46,No
1125193,2023-03-14 06:20:11,Hyderabad,Telangana,17.301368,78.453954,Kidnapping,Medium,23,Yes
1125194,2024-09-09 11:27:40,Lucknow,Uttar Pradesh,26.843981,80.769833,Domestic Abuse,Medium,45,Yes
1125195,2024-06-25 02:51:20,Lucknow,Uttar Pradesh,27.029784,80.938313,Fire,High,31,No
1125196,2025-09-09 21:48:45,Delhi,Delhi,28.88504,77.499977,Eve Teasing,Medium,14,No
1125197,2024-12-03 22:32:54,Chennai,Tamil Nadu,13.165569,80.267382,Eve Teasing,High,14,Yes
1125198,2024-12-11 07:43:40,Delhi,Delhi,28.908351,76.986608,Medical Emergency,High,31,No
1125199,2023-10-06 09:58:06,Delhi,Delhi,28.717092,77.154333,Robbery,Medium,49,No
1125200,2024-05-10 07:23:05,Kolkata,West Bengal,22.869856,88.123012,Robbery,High,60,No
1125201,2025-02-11 22:00:32,Jaipur,Rajasthan,27.061322,75.676886,Chain Snatching,High,7,Yes
1125202,2024-03-31 06:27:22,Mumbai,Maharashtra,19.240599,73.121995,Medical Emergency,High,31,No
1125203,2023-08-31 20:55:52,Guwahati,Assam,26.359588,91.770828,Chain Snatching,Low,48,No
1125204,2023-02-23 13:14:19,Bangalore,Karnataka,13.262797,77.658321,Fire,Low,59,No
1125205,2024-04-01 08:43:48,Delhi,Delhi,28.850831,77.231537,Kidnapping,Low,17,Yes
1125206,2025-02-08 16:09:37,Srinagar,Jammu & Kashmir,33.924966,74.854862,Medical Emergency,High,38,Yes
1125207,2023-10-09 01:47:27,Lucknow,Uttar Pradesh,26.627609,81.049295,Robbery,Medium,54,No
1125208,2023-04-20 12:15:26,Delhi,Delhi,28.65117,77.270273,Robbery,High,57,No
1125209,2024-04-13 16:31:15,Guwahati,Assam,25.864154,91.671123,Domestic Abuse,High,35,Yes
1125210,2023-09-02 19:03:58,Kolkata,West Bengal,22.614704,88.341455,Fire,Medium,50,Yes
1125211,2024-01-23 04:20:24,Lucknow,Uttar Pradesh,26.575736,81.015286,Fire,Low,1,No
1125212,2024-06-26 10:43:40,Mumbai,Maharashtra,19.351725,72.824025,Theft,Medium,40,No
1125213,2024-10-23 11:24:12,Chennai,Tamil Nadu,12.974282,80.27179,Kidnapping,Low,50,No
1125214,2025-03-31 14:28:10,Hyderabad,Telangana,17.152646,78.365227,Eve Teasing,Medium,38,No
1125215,2023-12-07 09:40:19,Chennai,Tamil Nadu,13.210401,80.191503,Road Accident,High,58,No
1125216,2024-12-28 06:05:20,Mumbai,Maharashtra,19.149461,73.105668,Kidnapping,Medium,28,No
1125217,2025-11-12 06:56:29,Srinagar,Jammu & Kashmir,33.906079,74.630645,Domestic Abuse,Medium,26,No
1125218,2023-08-29 04:15:18,Kolkata,West Bengal,22.554689,88.522062,Fire,Medium,26,Yes
1125219,2023-08-31 12:34:47,Srinagar,Jammu & Kashmir,34.224419,74.910391,Robbery,Medium,17,Yes
1125220,2023-12-17 07:07:24,Patna,Bihar,25.658458,85.341172,Robbery,High,49,No
1125221,2024-07-28 08:18:37,Bangalore,Karnataka,13.183213,77.466373,Kidnapping,High,48,No
1125222,2023-11-10 08:53:11,Bangalore,Karnataka,12.965112,77.444162,Robbery,Medium,25,No
1125223,2025-08-23 11:11:18,Mumbai,Maharashtra,19.3632,72.781157,Medical Emergency,Medium,34,No
1125224,2023-07-16 23:08:13,Prayagraj,Uttar Pradesh,25.148365,81.936465,Chain Snatching,Medium,19,No
1125225,2025-11-01 10:00:38,Delhi,Delhi,28.623237,77.330302,Eve Teasing,Medium,38,Yes
1125226,2025-07-03 17:39:32,Lucknow,Uttar Pradesh,26.877293,81.141304,Kidnapping,Medium,16,No
1125227,2025-11-02 02:17:28,Kolkata,West Bengal,22.482924,88.364034,Chain Snatching,Low,28,No
1125228,2023-05-20 15:07:26,Srinagar,Jammu & Kashmir,34.213986,74.914083,Fire,Low,2,Yes
1125229,2025-02-09 01:06:15,Patna,Bihar,25.889906,85.195888,Robbery,Low,46,No
1125230,2024-02-05 15:25:44,Jaipur,Rajasthan,27.21185,75.563885,Eve Teasing,Medium,57,Yes
1125231,2024-11-04 16:13:39,Delhi,Delhi,28.641675,77.336369,Eve Teasing,High,30,Yes
1125232,2024-08-12 13:49:26,Lucknow,Uttar Pradesh,26.951978,80.938062,Kidnapping,Low,54,Yes
1125233,2025-12-01 16:32:35,Guwahati,Assam,26.364239,91.491743,Chain Snatching,Medium,14,No
1125234,2024-09-02 06:39:32,Lucknow,Uttar Pradesh,26.548242,80.902535,Domestic Abuse,Low,28,No
1125235,2023-05-09 08:29:09,Patna,Bihar,25.877383,85.325688,Eve Teasing,High,42,Yes
1125236,2025-11-05 17:58:01,Mumbai,Maharashtra,18.815449,72.639911,Eve Teasing,Medium,57,Yes
1125237,2025-07-14 21:25:11,Guwahati,Assam,26.375119,91.705011,Robbery,Medium,58,Yes
1125238,2024-04-14 05:09:05,Hyderabad,Telangana,17.530907,78.200114,Theft,High,46,No
1125239,2025-05-10 03:47:22,Mumbai,Maharashtra,19.026518,73.04988,Robbery,Low,21,No
1125240,2023-09-19 16:29:53,Lucknow,Uttar Pradesh,26.81818,80.913673,Robbery,Low,54,Yes
1125241,2024-05-22 06:09:57,Bangalore,Karnataka,13.046101,77.330814,Kidnapping,Medium,30,No
1125242,2023-05-21 13:15:41,Delhi,Delhi,28.817945,76.924636,Medical Emergency,High,56,No
1125243,2024-05-28 03:29:15,Chennai,Tamil Nadu,13.226609,80.27078,Kidnapping,High,34,Yes
1125244,2024-01-21 02:24:48,Hyderabad,Telangana,17.176214,78.614027,Domestic Abuse,Low,34,No
1125245,2023-01-27 01:06:46,Guwahati,Assam,26.31513,91.694231,Road Accident,Medium,45,No
1125246,2025-12-06 09:43:50,Patna,Bihar,25.367115,85.348198,Domestic Abuse,High,56,No
1125247,2023-05-26 20:25:18,Chennai,Tamil Nadu,12.904895,80.309842,Eve Teasing,Low,8,No
1125248,2025-01-02 19:29:22,Kolkata,West Bengal,22.519252,88.632232,Theft,Medium,37,No
1125249,2023-06-24 03:37:48,Prayagraj,Uttar Pradesh,25.684816,81.820808,Theft,Medium,29,Yes
1125250,2025-04-27 12:33:30,Bangalore,Karnataka,13.038209,77.302196,Kidnapping,Low,10,Yes
1125251,2023-10-12 02:39:31,Srinagar,Jammu & Kashmir,34.237254,74.610139,Fire,Medium,33,No
1125252,2024-05-26 01:19:04,Bangalore,Karnataka,12.686053,77.490788,Domestic Abuse,Medium,49,No
1125253,2025-02-08 17:28:26,Patna,Bihar,25.880691,85.075136,Medical Emergency,Medium,39,Yes
1125254,2025-10-27 08:17:32,Bangalore,Karnataka,12.849475,77.510879,Fire,High,44,Yes
1125255,2023-11-16 03:57:45,Hyderabad,Telangana,17.602137,78.348911,Domestic Abuse,High,18,No
1125256,2025-10-28 02:45:40,Guwahati,Assam,25.976086,91.802205,Eve Teasing,Low,19,Yes
1125257,2023-12-21 22:22:52,Kolkata,West Bengal,22.386075,88.359042,Road Accident,High,60,Yes
1125258,2024-12-18 18:05:33,Guwahati,Assam,26.142734,91.440309,Medical Emergency,Low,25,Yes
1125259,2024-11-14 23:23:35,Prayagraj,Uttar Pradesh,25.234302,81.765069,Domestic Abuse,High,12,Yes
1125260,2024-03-07 02:14:07,Kolkata,West Bengal,22.453482,88.275561,Domestic Abuse,Medium,55,Yes
1125261,2025-12-10 10:16:48,Bangalore,Karnataka,12.931008,77.702431,Robbery,Low,22,Yes
1125262,2024-06-08 04:40:33,Bangalore,Karnataka,12.97997,77.535349,Chain Snatching,Low,12,Yes
1125263,2024-04-10 13:27:56,Kolkata,West Bengal,22.386202,88.390841,Medical Emergency,Low,20,Yes
1125264,2023-01-02 09:08:43,Jaipur,Rajasthan,26.804531,75.684948,Theft,Medium,51,Yes
1125265,2023-11-09 13:01:07,Lucknow,Uttar Pradesh,26.565296,80.876065,Eve Teasing,Low,17,Yes
1125266,2023-09-17 19:51:07,Srinagar,Jammu & Kashmir,34.016097,74.519639,Road Accident,Medium,1,No
1125267,2025-09-27 01:52:55,Lucknow,Uttar Pradesh,26.864108,80.867164,Kidnapping,Medium,28,Yes
1125268,2024-01-06 03:26:45,Chennai,Tamil Nadu,13.006047,80.332391,Kidnapping,Low,28,No
1125269,2024-03-30 00:22:07,Srinagar,Jammu & Kashmir,34.053515,74.702535,Robbery,High,57,Yes
1125270,2025-01-07 16:02:47,Patna,Bihar,25.809133,85.004249,Chain Snatching,Low,31,No
1125271,2023-07-26 13:03:43,Srinagar,Jammu & Kashmir,34.201196,75.006957,Medical Emergency,High,2,No
1125272,2023-07-24 07:41:33,Mumbai,Maharashtra,19.229995,72.756158,Eve Teasing,Medium,9,No
1125273,2023-07-30 22:43:20,Patna,Bihar,25.510188,85.392316,Chain Snatching,Medium,26,No
1125274,2023-12-20 19:38:30,Mumbai,Maharashtra,19.04289,72.626981,Road Accident,Medium,59,Yes
1125275,2023-06-01 20:14:43,Kolkata,West Bengal,22.815865,88.465976,Eve Teasing,High,58,Yes
1125276,2025-10-19 21:30:06,Chennai,Tamil Nadu,13.159284,80.326374,Road Accident,Low,18,Yes
1125277,2024-03-14 20:59:01,Kolkata,West Bengal,22.759247,88.120351,Chain Snatching,Medium,21,No
1125278,2025-02-22 13:59:27,Lucknow,Uttar Pradesh,27.111075,80.981981,Domestic Abuse,High,47,No
1125279,2025-01-12 02:51:08,Jaipur,Rajasthan,27.113737,76.082706,Theft,Medium,4,Yes
1125280,2025-01-31 06:21:54,Guwahati,Assam,26.254545,91.532197,Eve Teasing,Medium,42,Yes
1125281,2024-11-20 18:03:15,Srinagar,Jammu & Kashmir,33.875068,74.716722,Theft,Low,45,Yes
1125282,2024-07-13 21:28:49,Chennai,Tamil Nadu,12.894554,80.307731,Domestic Abuse,Low,4,Yes
1125283,2023-05-05 06:52:23,Chennai,Tamil Nadu,13.075552,80.117498,Chain Snatching,High,19,No
1125284,2023-01-09 10:28:00,Patna,Bihar,25.754333,84.855831,Chain Snatching,Low,36,No
1125285,2024-05-31 13:08:05,Mumbai,Maharashtra,18.888267,73.125286,Theft,Low,44,Yes
1125286,2024-07-01 06:29:21,Mumbai,Maharashtra,19.311607,73.138968,Eve Teasing,High,16,No
1125287,2023-07-04 00:00:19,Delhi,Delhi,28.404544,77.035325,Medical Emergency,High,2,Yes
1125288,2025-08-05 16:03:57,Chennai,Tamil Nadu,12.979036,80.441498,Eve Teasing,High,49,Yes
1125289,2024-06-04 22:43:18,Jaipur,Rajasthan,26.891056,75.829764,Fire,High,42,No
1125290,2025-10-19 16:50:12,Delhi,Delhi,28.859506,77.376409,Chain Snatching,Medium,52,No
1125291,2023-05-08 11:02:32,Bangalore,Karnataka,13.081179,77.591608,Medical Emergency,Medium,36,No
1125292,2023-06-18 23:43:49,Lucknow,Uttar Pradesh,26.991952,80.652292,Fire,Medium,32,No
1125293,2025-08-23 17:05:09,Chennai,Tamil Nadu,13.164194,80.224103,Road Accident,Medium,57,Yes
1125294,2025-08-22 17:44:20,Jaipur,Rajasthan,27.150422,75.545211,Robbery,High,6,No
1125295,2025-03-16 00:26:07,Hyderabad,Telangana,17.604395,78.735705,Kidnapping,Medium,8,Yes
1125296,2023-05-09 22:24:35,Delhi,Delhi,28.640492,77.225126,Road Accident,High,51,Yes
1125297,2024-12-03 03:42:52,Delhi,Delhi,28.503355,76.96502,Domestic Abuse,High,42,No
1125298,2023-11-14 15:42:14,Srinagar,Jammu & Kashmir,33.832134,74.626655,Kidnapping,Low,42,Yes
1125299,2025-03-27 15:32:54,Prayagraj,Uttar Pradesh,25.610745,82.081255,Domestic Abuse,High,47,No
1125300,2023-10-26 02:02:14,Srinagar,Jammu & Kashmir,34.318779,74.819228,Road Accident,High,52,Yes
1125301,2025-07-19 20:34:07,Bangalore,Karnataka,12.794006,77.432533,Robbery,Medium,50,Yes
1125302,2024-01-31 09:33:18,Mumbai,Maharashtra,19.307231,72.629307,Kidnapping,Low,24,No
1125303,2024-04-11 12:54:45,Kolkata,West Bengal,22.40218,88.258838,Theft,Medium,34,No
1125304,2025-11-15 05:53:17,Bangalore,Karnataka,12.895881,77.558764,Fire,High,50,No
1125305,2023-02-28 13:30:17,Kolkata,West Bengal,22.275945,88.460037,Chain Snatching,High,60,Yes
1125306,2024-06-22 09:35:05,Mumbai,Maharashtra,18.929862,73.044368,Medical Emergency,Low,15,No
1125307,2024-03-06 22:27:55,Jaipur,Rajasthan,27.117679,75.761061,Kidnapping,High,41,Yes
1125308,2024-06-26 06:57:43,Prayagraj,Uttar Pradesh,25.175844,81.888519,Road Accident,High,53,Yes
1125309,2025-05-22 13:42:47,Jaipur,Rajasthan,26.737864,75.908075,Medical Emergency,Medium,23,No
1125310,2024-05-08 09:44:48,Bangalore,Karnataka,13.252157,77.345685,Kidnapping,Low,25,No
1125311,2025-10-07 06:59:58,Chennai,Tamil Nadu,13.077308,80.179576,Medical Emergency,Medium,3,Yes
1125312,2023-08-20 15:27:21,Chennai,Tamil Nadu,13.095622,80.257616,Chain Snatching,Medium,34,No
1125313,2024-11-14 17:59:58,Guwahati,Assam,25.977118,91.948504,Domestic Abuse,Low,4,Yes
1125314,2025-07-10 02:00:45,Kolkata,West Bengal,22.541738,88.315342,Road Accident,Medium,27,No
1125315,2024-09-11 13:33:30,Hyderabad,Telangana,17.459496,78.651969,Medical Emergency,Low,3,No
1125316,2023-02-13 05:17:36,Prayagraj,Uttar Pradesh,25.598601,81.754432,Robbery,Medium,43,No
1125317,2025-09-08 03:38:57,Delhi,Delhi,28.333433,76.986904,Kidnapping,High,27,No
1125318,2023-09-07 11:54:12,Guwahati,Assam,26.159829,91.603815,Eve Teasing,Medium,38,No
1125319,2024-10-16 17:41:17,Delhi,Delhi,28.477214,77.023273,Theft,Low,53,Yes
1125320,2025-02-17 14:22:43,Guwahati,Assam,26.348664,91.46476,Kidnapping,High,56,No
1125321,2025-11-27 21:25:10,Lucknow,Uttar Pradesh,26.823535,81.147806,Kidnapping,Medium,60,No
1125322,2024-10-16 00:23:18,Kolkata,West Bengal,22.300038,88.198117,Robbery,Medium,37,No
1125323,2025-08-13 13:06:12,Guwahati,Assam,26.112469,91.918839,Chain Snatching,High,37,Yes
1125324,2023-10-17 08:04:50,Mumbai,Maharashtra,18.83246,73.066357,Medical Emergency,High,38,No
